"scenario","val","lower","upper","group","inter"
2,0.0439715577413766,0.036290738771288,0.0529329304268088,"Care assistants","Vaccination"
4,0.0671975313341338,0.0592568793764205,0.07623436564852,"Care assistants","Vaccination"
6,0.0619445915566928,0.0531030984543011,0.0705040583352262,"Care assistants","Vaccination"
8,0.0605299883596535,0.0519710327048701,0.0680714910962693,"Care assistants","Vaccination"
10,0.0475763215643879,0.0393652481773387,0.0568610563402534,"Care assistants","Vaccination"
