"scenario","val","lower","upper","group","inter"
2,0.071277128024852,0.0506258506554884,0.0918078978699897,"Care assistants","Vaccination"
4,0.16742009917273,0.146436479270312,0.188048298862683,"Care assistants","Vaccination"
6,0.128993892221081,0.105992672066137,0.151051168161869,"Care assistants","Vaccination"
8,0.144005013830384,0.12293664261348,0.16479629360261,"Care assistants","Vaccination"
10,0.117687967801762,0.0969526448681087,0.137913380775124,"Care assistants","Vaccination"
