"scenario","val","lower","upper","group","inter"
2,0.136369762174048,0.12637597862715,0.14642457422661,"Care assistants","Contact precaution"
4,0.241931001086665,0.233096685757408,0.25054850536217,"Care assistants","Contact precaution"
6,0.272003692708664,0.263708351244015,0.280260256971447,"Care assistants","Contact precaution"
8,0.271560136956532,0.262991148212612,0.279960543322956,"Care assistants","Contact precaution"
10,0.290537101200956,0.282445253241364,0.298619494989006,"Care assistants","Contact precaution"
