"scenario","val","lower","upper","group","inter"
2,0.1597786799597,0.150034845529914,0.169373694579363,"Care assistants","Vaccination"
4,0.250009356865898,0.24169144769317,0.258605011822073,"Care assistants","Vaccination"
6,0.293044621911105,0.285713874827209,0.300604585666347,"Care assistants","Vaccination"
8,0.280029864996958,0.271927515166767,0.288084692640723,"Care assistants","Vaccination"
10,0.31844502331275,0.310802071734487,0.325867608343623,"Care assistants","Vaccination"
