"scenario","val","lower","upper","group","inter"
2,0.0144513407902926,0.00506586511674583,0.0224926042213238,"Patients","Contact precaution"
4,0.0732634264940895,0.0645095647417119,0.081033512560663,"Patients","Contact precaution"
6,0.0652433792414781,0.0571502077524784,0.073695340356616,"Patients","Contact precaution"
8,0.0833786187445759,0.0750188443765036,0.0923672040263889,"Patients","Contact precaution"
10,0.0914461392492091,0.0832843902742911,0.0993611040966075,"Patients","Contact precaution"
