"scenario","val","lower","upper","group","inter"
2,0.0446648723849066,0.0326607757292233,0.0582538577019758,"Patients","Contact precaution"
4,0.106849333007869,0.0947358192788149,0.118145212688532,"Patients","Contact precaution"
6,0.0558604836311823,0.0416730072831013,0.0683504017345034,"Patients","Contact precaution"
8,0.107071991698898,0.0954523323194912,0.118641468420397,"Patients","Contact precaution"
10,0.0424064415671524,0.0245200304425916,0.0624735428959711,"Patients","Contact precaution"
