"scenario","val","lower","upper","group","inter"
2,0.00477689079619213,-0.000932028622922543,0.0117645330504546,"All staff","Vaccination"
4,0.0416895642520742,0.0353113387570359,0.0483863318559027,"All staff","Vaccination"
6,0.0469071441697082,0.0405559412348888,0.0537183714599097,"All staff","Vaccination"
8,0.0429025304055731,0.0368888551800892,0.0497932219027363,"All staff","Vaccination"
10,0.0353721542375751,0.0283982489051668,0.0418645348733683,"All staff","Vaccination"
