"scenario","val","lower","upper","group","inter"
2,0.0170553500694198,-0.00623612142337704,0.0414250932605772,"Care assistants","Vaccination"
4,0.102569394167919,0.076342959859529,0.126039342717232,"Care assistants","Vaccination"
6,0.0515462105231853,0.0251938681402213,0.0762419009098596,"Care assistants","Vaccination"
8,0.0649970478945171,0.0400045484016256,0.0893029301260202,"Care assistants","Vaccination"
10,0.0389030793968923,0.0158978896025231,0.0623735964144544,"Care assistants","Vaccination"
