"scenario","val","lower","upper","group","inter"
2,0.0749523996579135,0.0601784299217704,0.0871351217491317,"Patients","Vaccination"
4,0.100960448917835,0.0865086095968443,0.116185651744293,"Patients","Vaccination"
6,0.119892883303487,0.106296577159652,0.133300850347806,"Patients","Vaccination"
8,0.14283583175795,0.128797784345797,0.156393123576519,"Patients","Vaccination"
10,0.130793788869616,0.116624906050812,0.144494920640107,"Patients","Vaccination"
