"scenario","val","lower","upper","group","inter"
2,0.0171515188495091,0.00574249859934817,0.0298488902461338,"All staff","Contact precaution"
4,0.0227434909750649,0.0104628024869759,0.0352728018128305,"All staff","Contact precaution"
6,0.0655429539478081,0.0515671595867197,0.0773642119706966,"All staff","Contact precaution"
8,0.0669106094622922,0.0545535973194325,0.0797433775700977,"All staff","Contact precaution"
10,0.0582804373434789,0.0451025898041461,0.0700860005910866,"All staff","Contact precaution"
