"scenario","val","lower","upper","group","inter"
2,0.0881198194369071,0.0643313154966041,0.110789016427935,"Patients","Vaccination"
4,0.177991786243827,0.156804989120858,0.197910301352155,"Patients","Vaccination"
6,0.156350517710995,0.133834458361086,0.178703317976018,"Patients","Vaccination"
8,0.170763916023292,0.148535414092525,0.191680832857144,"Patients","Vaccination"
10,0.171044857354947,0.14945942495285,0.192082851161566,"Patients","Vaccination"
