"scenario","val","lower","upper","group","inter"
2,0.0138716392882809,-0.0122810212553099,0.040759548157581,"Patients","Contact precaution"
4,0.0100658963614855,-0.0148693499524421,0.0372699408806195,"Patients","Contact precaution"
6,0.0596786717327731,0.0340474075923145,0.0865249849365898,"Patients","Contact precaution"
8,0.00461696672726891,-0.0204710652615143,0.0312421510514477,"Patients","Contact precaution"
10,-0.00852727066419283,-0.0374904760964285,0.0174936213414589,"Patients","Contact precaution"
