"scenario","val","lower","upper","group","inter"
2,-0.0214064260364846,-0.0400121204733963,-0.00365401206283279,"All staff","Contact precaution"
4,0.0054784312214394,-0.0175360066631902,0.0303873632735965,"All staff","Contact precaution"
6,0.110286711182147,0.0863956811609734,0.133897534882224,"All staff","Contact precaution"
8,0.119402940341457,0.0964308676509924,0.141426699739266,"All staff","Contact precaution"
10,0.0756325624299041,0.0500112307941447,0.100238714023347,"All staff","Contact precaution"
