"scenario","val","lower","upper","group","inter"
2,0.00208797138954733,-0.00831696762792578,0.014245121627212,"Care assistants","Contact precaution"
4,0.0524242492506261,0.0408752402499074,0.0646432137285301,"Care assistants","Contact precaution"
6,0.0509241920287172,0.0389053828611978,0.0629033042366401,"Care assistants","Contact precaution"
8,0.0125538697073109,4.89187317935025e-06,0.0249659099379203,"Care assistants","Contact precaution"
10,0.0595434837738368,0.0476339250134004,0.0724558394324148,"Care assistants","Contact precaution"
