"scenario","val","lower","upper","group","inter"
2,0.114057157238958,0.102627294621351,0.125038096137045,"Patients","Contact precaution"
4,0.156705240967559,0.145954223882922,0.167196983016512,"Patients","Contact precaution"
6,0.0833711995951802,0.0719490493271404,0.0954285196837811,"Patients","Contact precaution"
8,-6.38484091002279e-05,-0.0110787149697957,0.00953803682229551,"Patients","Contact precaution"
10,0.0216139413385956,0.0104283664001166,0.0332899487185424,"Patients","Contact precaution"
