"scenario","val","lower","upper","group","inter"
2,0.0277760476626015,0.0166552736700866,0.0392623509075893,"Patients","Contact precaution"
4,0.0878665073256714,0.0757116330993595,0.100044022723264,"Patients","Contact precaution"
6,0.0621329713709097,0.049354811279822,0.0741297238418515,"Patients","Contact precaution"
8,0.0928679609471791,0.0800959621611614,0.104294632800118,"Patients","Contact precaution"
10,0.130777097537836,0.11453453381497,0.145838927344846,"Patients","Contact precaution"
