"scenario","val","lower","upper","group","inter"
2,0.0170884167935773,0.00378518585819561,0.0325015552652316,"Patients","Contact precaution"
4,0.0617141781521232,0.044710106287403,0.075931399612479,"Patients","Contact precaution"
6,0.0535442470322925,0.0385084221569304,0.0693970884003903,"Patients","Contact precaution"
8,0.0666618194792644,0.051306790388612,0.0817874830289135,"Patients","Contact precaution"
10,0.0871351869302955,0.0721168939713446,0.102267481183025,"Patients","Contact precaution"
