"scenario","val","lower","upper","group","inter"
2,0.0358572096912076,0.0294469023062525,0.0420602801466591,"Patients","Vaccination"
4,0.102818540010282,0.0966297189696239,0.108933301541533,"Patients","Vaccination"
6,0.115082781074682,0.108495942785192,0.12123171282356,"Patients","Vaccination"
8,0.131591902057648,0.125477316130126,0.137465094187386,"Patients","Vaccination"
10,0.129080211875226,0.121356577312315,0.136607562836173,"Patients","Vaccination"
