"scenario","val","lower","upper","group","inter"
2,0.0330858557828669,0.0204966008665673,0.0454922175464939,"All staff","Vaccination"
4,0.0583332227416466,0.0470209163050985,0.0695523920302021,"All staff","Vaccination"
6,0.0614760522196586,0.0499764154345638,0.0732122381660473,"All staff","Vaccination"
8,0.0962387976442091,0.0846366084126301,0.10780448887151,"All staff","Vaccination"
10,0.0902115090381581,0.0784967097303719,0.101822771499673,"All staff","Vaccination"
