"scenario","val","lower","upper","group","inter"
2,0.0138251256784764,0.00242405476300744,0.0256047950833495,"Patients","Contact precaution"
4,0.0118385858345425,3.66287263944549e-06,0.023751242025963,"Patients","Contact precaution"
6,-0.00296342862933809,-0.0139390602306902,0.00751990993179213,"Patients","Contact precaution"
8,-0.109631521398107,-0.121422971490941,-0.0972222943535968,"Patients","Contact precaution"
10,-0.118731752257888,-0.131318058773064,-0.105936032927052,"Patients","Contact precaution"
