"scenario","val","lower","upper","group","inter"
2,0.02084171327851,-0.00290025184368206,0.0452858063988049,"Care assistants","Contact precaution"
4,0.121704320097846,0.0977656790311297,0.145381698230325,"Care assistants","Contact precaution"
6,0.109693441685005,0.0879277236177502,0.130342323061871,"Care assistants","Contact precaution"
8,0.0832827188622732,0.0581210983676264,0.105298489931372,"Care assistants","Contact precaution"
10,0.152146652803994,0.128788736376691,0.175588186775265,"Care assistants","Contact precaution"
