"scenario","val","lower","upper","group","inter"
2,1.98204942161156e-05,-0.00970678264779275,0.0106467616166013,"Care assistants","Vaccination"
4,0.03125987558249,0.0192755972219677,0.0431924486388477,"Care assistants","Vaccination"
6,0.00885936593125543,-1.99673752587218e-05,0.0211858764640204,"Care assistants","Vaccination"
8,7.89352960815147e-05,-0.00904874871332238,0.0108017866649409,"Care assistants","Vaccination"
10,0.031211056815193,0.0179072589121474,0.0428922370626139,"Care assistants","Vaccination"
