"scenario","val","lower","upper","group","inter"
2,-0.026460074383864,-0.0416620250309508,-0.0125374292872212,"All staff","Vaccination"
4,-0.0115836607300159,-0.0256220627093241,1.45117071826568e-05,"All staff","Vaccination"
6,0.00416977527432384,-0.00827353097362975,0.016712356180643,"All staff","Vaccination"
8,3.31012974902255e-05,-0.0115844050839076,0.0125588797220101,"All staff","Vaccination"
10,0.016636053796412,1.38808508858422e-05,0.0302865292294704,"All staff","Vaccination"
