"scenario","val","lower","upper","group","inter"
2,-0.0257557337851346,-0.0382018536485236,-0.0137948789802202,"Care assistants","Vaccination"
4,-1.39917740933666e-05,-0.0108580637101911,0.0108261974949548,"Care assistants","Vaccination"
6,0.0137892614121937,0.00232855519338473,0.0249795280426924,"Care assistants","Vaccination"
8,0.0197197417678111,0.00827739081117867,0.0312455813411472,"Care assistants","Vaccination"
10,0.0208037825056264,0.00907990842470906,0.0327767320035788,"Care assistants","Vaccination"
