"scenario","val","lower","upper","group","inter"
2,-0.00347576577436083,-0.014821592851376,0.00755417668277229,"All staff","Contact precaution"
4,0.0240008594819886,0.0113101860090578,0.0369440653282872,"All staff","Contact precaution"
6,0.0687332654909421,0.0559144437876909,0.0808580264874957,"All staff","Contact precaution"
8,0.0673718935200115,0.0545563334918286,0.0803509775078003,"All staff","Contact precaution"
10,0.0571547679064886,0.0436755663363474,0.0696354232089454,"All staff","Contact precaution"
